datetime,symbol,side,entry_type,entry_price,is_entry,is_entry_plan,is_boast,is_fear,is_fear_plan,is_greed,is_stop,is_stop_plan,is_lc,is_lc_plan,is_tp,is_tp_plan
2026.01.08 11:03,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 11:31,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 12:23,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 12:27,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 12:28,USDJPY,BUY,LIMIT,156.5,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.08 12:41,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.08 12:45,USDJPY,BUY,LIMIT,156.63,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.08 14:07,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 14:41,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2026.01.08 15:53,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 15:53,USDJPY,SELL,LIMIT,156.80,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.08 16:30,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 16:31,USDJPY,BUY,LIMIT,156.50,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.08 17:06,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.08 17:12,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 17:18,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 17:40,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 17:45,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 17:57,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 18:46,USDJPY,SELL,INSTANT,,0,0,0,0,0,0,1,0,0,0,0,0
2026.01.08 18:50,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.08 18:55,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 19:39,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 19:47,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 19:55,USDJPY,BUY,LIMIT,156.73,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.08 20:06,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 20:34,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 20:46,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.08 20:52,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.08 20:52,USDJPY,BUY,LIMIT,156.5,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.08 20:52,USDJPY,SELL,LIMIT,157,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.08 20:54,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 21:04,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 21:10,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 21:44,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 22:03,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 22:08,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.08 22:08,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 22:51,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.08 22:52,USDJPY,SELL,LIMIT,156.95,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.08 22:52,USDJPY,SELL,LIMIT,157.05,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.08 23:03,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 23:03,USDJPY,SELL,LIMIT,157,0,0,0,0,0,0,0,1,0,0,0,0
2026.01.08 23:04,USDJPY,SELL,LIMIT,157,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.08 23:06,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 23:14,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.08 23:16,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 23:21,USDJPY,BUY,INSTANT,,0,0,0,0,0,0,0,0,0,0,1,0
2026.01.08 23:21,USDJPY,BUY,LIMIT,156.75,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.08 23:21,USDJPY,SELL,LIMIT,157.27,0,0,0,0,0,0,0,0,0,0,0,1
2026.01.08 23:24,USDJPY,SELL,INSTANT,,0,0,1,0,0,0,0,0,0,0,0,0
2026.01.08 23:33,USDJPY,BUY,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 23:39,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 23:43,USDJPY,SELL,INSTANT,,1,0,0,0,0,0,0,0,0,0,0,0
2026.01.08 23:46,USDJPY,BUY,LIMIT,156.9,0,1,0,0,0,0,0,0,0,0,0,0
2026.01.08 23:46,USDJPY,BUY,INSTANT,,0,0,0,1,0,0,0,0,0,0,0,0
2026.01.08 23:48,USDJPY,SELL,LIMIT,157.3,0,1,0,0,0,0,0,0,0,0,0,0
